Date,Time,Category,Sub-Category,Price,Sales Volume
1/18/2021,10:15:00,Pastries,French Roll,$4.60 ,2
1/18/2021,10:30:00,Pastries,Napolean,$5.09 ,7
1/18/2021,18:07:00,Cookies,Oatmeal Raisin,$2.88 ,5
1/18/2021,17:13:00,Cookies,Sugar Cookie,$2.64 ,3
1/18/2021,15:44:00,Cookies,Black & White,$4.24 ,6
1/18/2021,12:49:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
1/18/2021,13:10:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,4
1/18/2021,17:38:00,Candy & Treats,Peppermint Chocolate,$4.99 ,3
1/18/2021,9:49:00,Candy & Treats,Local Honey,$6.96 ,2
1/18/2021,10:19:00,Candy & Treats,Popcorn,$3.45 ,3
1/19/2021,9:37:00,Bread,Sourdough,$6.41 ,2
1/19/2021,8:59:00,Bread,Baguette,$4.47 ,2
1/19/2021,12:36:00,Bread,Rye,$6.25 ,2
1/19/2021,18:58:00,Bread,Whole Wheat,$6.40 ,1
1/19/2021,14:25:00,Bread,White,$5.87 ,1
1/19/2021,11:04:00,Cakes,Carrot Cake,$4.67 ,3
1/19/2021,17:44:00,Cakes,Banana Nut Pound,$9.07 ,1
1/19/2021,18:15:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/19/2021,9:44:00,Pastries,Muffin,$9.13 ,9
1/19/2021,12:54:00,Pastries,Cannoli,$6.39 ,16
1/19/2021,18:38:00,Pastries,Danish,$4.24 ,7
1/19/2021,9:50:00,Pastries,Brownies,$4.24 ,9
1/19/2021,17:50:00,Pastries,Eclair,$4.48 ,55
1/19/2021,8:22:00,Pastries,French Roll,$4.60 ,2
1/19/2021,16:27:00,Pastries,Napolean,$5.09 ,6
1/19/2021,18:23:00,Cookies,Oatmeal Raisin,$2.88 ,5
1/19/2021,9:32:00,Cookies,Sugar Cookie,$2.64 ,4
1/19/2021,18:21:00,Cookies,Black & White,$4.24 ,5
1/19/2021,8:54:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
1/19/2021,14:52:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,5
1/19/2021,15:06:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
1/19/2021,14:23:00,Candy & Treats,Local Honey,$6.96 ,2
1/19/2021,18:57:00,Candy & Treats,Popcorn,$3.45 ,3
1/20/2021,15:45:00,Bread,Sourdough,$6.41 ,2
1/20/2021,10:27:00,Bread,Baguette,$4.47 ,2
1/20/2021,10:46:00,Bread,Rye,$6.25 ,2
1/20/2021,16:41:00,Bread,Whole Wheat,$6.40 ,1
1/20/2021,12:39:00,Bread,White,$5.87 ,1
1/20/2021,16:49:00,Cakes,Carrot Cake,$4.67 ,4
1/20/2021,15:29:00,Cakes,Banana Nut Pound,$9.07 ,1
1/20/2021,14:52:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/20/2021,17:17:00,Pastries,Muffin,$9.13 ,10
1/20/2021,13:54:00,Pastries,Cannoli,$6.39 ,17
1/20/2021,11:53:00,Pastries,Danish,$4.24 ,8
1/20/2021,9:17:00,Pastries,Brownies,$4.24 ,8
1/20/2021,15:15:00,Pastries,Eclair,$4.48 ,56
1/20/2021,15:36:00,Pastries,French Roll,$4.60 ,2
1/20/2021,17:42:00,Pastries,Napolean,$5.09 ,6
1/20/2021,14:21:00,Cookies,Oatmeal Raisin,$2.88 ,5
1/20/2021,8:31:00,Cookies,Sugar Cookie,$2.64 ,3
1/20/2021,13:11:00,Cookies,Black & White,$4.24 ,6
1/20/2021,15:13:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
1/20/2021,13:51:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,5
1/20/2021,12:21:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
1/20/2021,12:56:00,Candy & Treats,Local Honey,$6.96 ,2
1/20/2021,17:44:00,Candy & Treats,Popcorn,$3.45 ,3
1/21/2021,12:35:00,Bread,Sourdough,$6.41 ,2
1/21/2021,8:33:00,Bread,Baguette,$4.47 ,2
1/21/2021,11:05:00,Bread,Rye,$6.25 ,2
1/21/2021,11:46:00,Bread,Whole Wheat,$6.40 ,1
1/21/2021,14:31:00,Bread,White,$5.87 ,1
1/21/2021,16:48:00,Cakes,Carrot Cake,$4.67 ,4
1/21/2021,11:44:00,Cakes,Banana Nut Pound,$9.07 ,1
1/21/2021,15:41:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/21/2021,15:28:00,Pastries,Muffin,$9.13 ,9
1/21/2021,8:05:00,Pastries,Cannoli,$6.39 ,18
1/21/2021,12:14:00,Pastries,Danish,$4.24 ,8
1/21/2021,14:44:00,Pastries,Brownies,$4.24 ,8
1/21/2021,11:19:00,Pastries,Eclair,$4.48 ,58
1/21/2021,18:37:00,Pastries,French Roll,$4.62 ,2
1/21/2021,13:30:00,Pastries,Napolean,$5.09 ,6
1/21/2021,16:33:00,Cookies,Oatmeal Raisin,$2.90 ,6
1/21/2021,13:27:00,Cookies,Sugar Cookie,$2.64 ,3
1/21/2021,16:21:00,Cookies,Black & White,$4.24 ,6
1/21/2021,13:44:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
1/21/2021,15:17:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,4
1/21/2021,12:16:00,Candy & Treats,Peppermint Chocolate,$4.99 ,3
1/21/2021,11:07:00,Candy & Treats,Local Honey,$6.96 ,2
1/21/2021,11:20:00,Candy & Treats,Popcorn,$3.47 ,4
1/22/2021,9:47:00,Bread,Sourdough,$6.41 ,2
1/22/2021,16:48:00,Bread,Baguette,$4.47 ,2
1/22/2021,10:12:00,Bread,Rye,$6.25 ,2
1/22/2021,11:47:00,Bread,Whole Wheat,$6.40 ,1
1/22/2021,15:17:00,Bread,White,$5.87 ,1
1/22/2021,17:48:00,Cakes,Carrot Cake,$4.67 ,3
1/22/2021,16:38:00,Cakes,Banana Nut Pound,$9.07 ,1
1/22/2021,12:06:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/22/2021,11:18:00,Pastries,Muffin,$9.13 ,10
1/22/2021,11:23:00,Pastries,Cannoli,$6.39 ,19
1/22/2021,10:19:00,Pastries,Danish,$4.24 ,7
1/22/2021,8:45:00,Pastries,Brownies,$4.24 ,8
1/22/2021,16:08:00,Pastries,Eclair,$4.48 ,62
1/22/2021,12:02:00,Pastries,French Roll,$4.62 ,2
1/22/2021,8:35:00,Pastries,Napolean,$5.09 ,7
1/22/2021,12:44:00,Cookies,Oatmeal Raisin,$2.90 ,7
1/22/2021,10:40:00,Cookies,Sugar Cookie,$2.64 ,3
1/22/2021,15:06:00,Cookies,Black & White,$4.24 ,6
1/22/2021,8:36:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
1/22/2021,12:30:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,5
1/22/2021,15:28:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
1/22/2021,13:11:00,Candy & Treats,Local Honey,$6.96 ,2
1/22/2021,8:16:00,Candy & Treats,Popcorn,$3.47 ,3
1/23/2021,15:07:00,Bread,Sourdough,$6.41 ,3
1/23/2021,9:25:00,Bread,Baguette,$4.47 ,2
1/23/2021,15:04:00,Bread,Rye,$6.25 ,2
1/23/2021,17:40:00,Bread,Whole Wheat,$6.40 ,1
1/23/2021,18:03:00,Bread,White,$5.87 ,1
1/23/2021,10:09:00,Cakes,Carrot Cake,$4.67 ,3
1/23/2021,17:19:00,Cakes,Banana Nut Pound,$9.07 ,1
1/23/2021,9:15:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/23/2021,9:35:00,Pastries,Muffin,$9.13 ,11
1/23/2021,14:38:00,Pastries,Cannoli,$6.39 ,23
1/23/2021,17:50:00,Pastries,Danish,$4.24 ,8
1/23/2021,17:14:00,Pastries,Brownies,$4.24 ,9
1/23/2021,16:24:00,Pastries,Eclair,$4.48 ,57
1/23/2021,15:58:00,Pastries,French Roll,$4.62 ,2
1/23/2021,15:19:00,Pastries,Napolean,$5.09 ,7
1/23/2021,17:27:00,Cookies,Oatmeal Raisin,$2.90 ,5
1/23/2021,12:36:00,Cookies,Sugar Cookie,$2.64 ,3
1/23/2021,17:03:00,Cookies,Black & White,$4.24 ,5
1/23/2021,17:47:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
1/23/2021,9:48:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,4
1/23/2021,11:40:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
1/23/2021,11:16:00,Candy & Treats,Local Honey,$6.96 ,2
1/23/2021,18:05:00,Candy & Treats,Popcorn,$3.47 ,3
1/24/2021,10:15:00,Bread,Sourdough,$6.41 ,2
1/24/2021,10:35:00,Bread,Baguette,$4.47 ,2
1/24/2021,9:10:00,Bread,Rye,$6.25 ,2
1/24/2021,8:26:00,Bread,Whole Wheat,$6.40 ,1
1/24/2021,15:44:00,Bread,White,$5.94 ,1
1/24/2021,15:18:00,Cakes,Carrot Cake,$4.67 ,4
1/24/2021,8:14:00,Cakes,Banana Nut Pound,$9.07 ,1
1/24/2021,12:45:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/24/2021,12:44:00,Pastries,Muffin,$9.13 ,10
1/24/2021,15:04:00,Pastries,Cannoli,$6.39 ,19
1/24/2021,11:59:00,Pastries,Danish,$4.24 ,8
1/24/2021,12:50:00,Pastries,Brownies,$4.24 ,7
1/24/2021,11:27:00,Pastries,Eclair,$4.48 ,61
1/24/2021,9:34:00,Pastries,French Roll,$4.62 ,2
1/24/2021,11:41:00,Pastries,Napolean,$5.09 ,7
1/24/2021,10:58:00,Cookies,Oatmeal Raisin,$2.90 ,6
1/24/2021,12:52:00,Cookies,Sugar Cookie,$2.64 ,4
1/24/2021,10:04:00,Cookies,Black & White,$4.24 ,6
1/24/2021,8:10:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
1/24/2021,12:38:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,4
1/24/2021,12:28:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
1/24/2021,9:29:00,Candy & Treats,Local Honey,$6.96 ,2
1/24/2021,12:44:00,Candy & Treats,Popcorn,$3.47 ,3
1/25/2021,14:17:00,Bread,Sourdough,$6.41 ,2
1/25/2021,16:34:00,Bread,Baguette,$4.47 ,2
1/25/2021,15:28:00,Bread,Rye,$6.25 ,2
1/25/2021,9:38:00,Bread,Whole Wheat,$6.40 ,1
1/25/2021,8:56:00,Bread,White,$5.94 ,1
1/25/2021,14:47:00,Cakes,Carrot Cake,$4.67 ,4
1/25/2021,13:38:00,Cakes,Banana Nut Pound,$9.07 ,1
1/25/2021,12:01:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/25/2021,9:14:00,Pastries,Muffin,$9.13 ,10
1/25/2021,18:53:00,Pastries,Cannoli,$6.39 ,17
1/25/2021,17:37:00,Pastries,Danish,$4.24 ,8
1/25/2021,8:48:00,Pastries,Brownies,$4.24 ,8
1/25/2021,18:52:00,Pastries,Eclair,$4.48 ,54
1/25/2021,12:36:00,Pastries,French Roll,$4.62 ,2
1/25/2021,8:48:00,Pastries,Napolean,$5.09 ,6
1/25/2021,10:30:00,Cookies,Oatmeal Raisin,$2.90 ,5
1/25/2021,16:41:00,Cookies,Sugar Cookie,$2.64 ,3
1/25/2021,15:58:00,Cookies,Black & White,$4.24 ,6
1/25/2021,12:11:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
1/25/2021,17:27:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,5
1/25/2021,18:52:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
1/25/2021,15:05:00,Candy & Treats,Local Honey,$6.96 ,2
1/25/2021,15:22:00,Candy & Treats,Popcorn,$3.47 ,3
1/26/2021,14:21:00,Bread,Sourdough,$6.41 ,2
1/26/2021,13:42:00,Bread,Baguette,$4.47 ,2
1/26/2021,9:54:00,Bread,Rye,$6.25 ,2
1/26/2021,10:21:00,Bread,Whole Wheat,$6.40 ,1
1/26/2021,14:44:00,Bread,White,$5.94 ,1
1/26/2021,15:18:00,Cakes,Carrot Cake,$4.67 ,3
1/26/2021,18:25:00,Cakes,Banana Nut Pound,$9.07 ,1
1/26/2021,16:02:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/26/2021,15:05:00,Pastries,Muffin,$9.13 ,10
1/26/2021,13:16:00,Pastries,Cannoli,$6.39 ,22
1/26/2021,13:07:00,Pastries,Danish,$4.24 ,8
1/26/2021,14:55:00,Pastries,Brownies,$4.25 ,8
1/26/2021,16:52:00,Pastries,Eclair,$4.48 ,56
1/26/2021,8:42:00,Pastries,French Roll,$4.62 ,2
1/26/2021,16:29:00,Pastries,Napolean,$5.09 ,6
1/26/2021,14:03:00,Cookies,Oatmeal Raisin,$2.90 ,5
1/26/2021,11:33:00,Cookies,Sugar Cookie,$2.64 ,4
1/26/2021,13:39:00,Cookies,Black & White,$4.24 ,6
1/26/2021,15:40:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
1/26/2021,15:48:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,5
1/26/2021,8:13:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
1/26/2021,12:35:00,Candy & Treats,Local Honey,$6.96 ,2
1/26/2021,10:59:00,Candy & Treats,Popcorn,$3.47 ,3
1/27/2021,12:28:00,Bread,Sourdough,$6.41 ,3
1/27/2021,15:07:00,Bread,Baguette,$4.47 ,2
1/27/2021,8:40:00,Bread,Rye,$6.25 ,2
1/27/2021,17:51:00,Bread,Whole Wheat,$6.40 ,1
1/27/2021,11:45:00,Bread,White,$5.94 ,1
1/27/2021,10:19:00,Cakes,Carrot Cake,$4.67 ,4
1/27/2021,16:00:00,Cakes,Banana Nut Pound,$9.07 ,1
1/27/2021,16:26:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/27/2021,9:14:00,Pastries,Muffin,$9.13 ,10
1/27/2021,9:29:00,Pastries,Cannoli,$6.43 ,18
1/27/2021,9:41:00,Pastries,Danish,$4.24 ,7
1/27/2021,10:31:00,Pastries,Brownies,$4.25 ,9
1/27/2021,12:32:00,Pastries,Eclair,$4.48 ,56
1/27/2021,12:26:00,Pastries,French Roll,$4.62 ,2
1/27/2021,15:30:00,Pastries,Napolean,$5.09 ,7
1/27/2021,11:29:00,Cookies,Oatmeal Raisin,$2.90 ,5
1/27/2021,16:09:00,Cookies,Sugar Cookie,$2.64 ,3
1/27/2021,14:12:00,Cookies,Black & White,$4.24 ,6
1/27/2021,17:32:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
1/27/2021,10:55:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,4
1/27/2021,9:17:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
1/27/2021,14:21:00,Candy & Treats,Local Honey,$6.96 ,3
1/27/2021,16:17:00,Candy & Treats,Popcorn,$3.47 ,4
1/28/2021,8:18:00,Bread,Sourdough,$6.41 ,2
1/28/2021,12:53:00,Bread,Baguette,$4.47 ,2
1/28/2021,17:37:00,Bread,Rye,$6.25 ,2
1/28/2021,18:31:00,Bread,Whole Wheat,$6.41 ,1
1/28/2021,10:28:00,Bread,White,$5.94 ,1
1/28/2021,16:30:00,Cakes,Carrot Cake,$4.67 ,4
1/28/2021,13:21:00,Cakes,Banana Nut Pound,$9.07 ,1
1/28/2021,16:48:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/28/2021,16:24:00,Pastries,Muffin,$9.13 ,10
1/28/2021,15:59:00,Pastries,Cannoli,$6.43 ,21
1/28/2021,13:55:00,Pastries,Danish,$4.24 ,7
1/28/2021,11:44:00,Pastries,Brownies,$4.25 ,8
1/28/2021,11:36:00,Pastries,Eclair,$4.48 ,65
1/28/2021,14:14:00,Pastries,French Roll,$4.62 ,2
1/28/2021,14:02:00,Pastries,Napolean,$5.09 ,7
1/28/2021,13:47:00,Cookies,Oatmeal Raisin,$2.90 ,7
1/28/2021,15:45:00,Cookies,Sugar Cookie,$2.64 ,3
1/28/2021,14:24:00,Cookies,Black & White,$4.24 ,6
1/28/2021,18:50:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
1/28/2021,18:09:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,5
1/28/2021,15:02:00,Candy & Treats,Peppermint Chocolate,$4.99 ,3
1/28/2021,10:32:00,Candy & Treats,Local Honey,$6.96 ,2
1/28/2021,17:21:00,Candy & Treats,Popcorn,$3.47 ,3
1/29/2021,9:55:00,Bread,Sourdough,$6.41 ,3
1/29/2021,15:06:00,Bread,Baguette,$4.47 ,2
1/29/2021,16:58:00,Bread,Rye,$6.25 ,2
1/29/2021,15:00:00,Bread,Whole Wheat,$6.41 ,1
1/29/2021,10:26:00,Bread,White,$5.94 ,1
1/29/2021,18:09:00,Cakes,Carrot Cake,$4.67 ,4
1/29/2021,9:30:00,Cakes,Banana Nut Pound,$9.07 ,1
1/29/2021,12:21:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/29/2021,17:44:00,Pastries,Muffin,$9.13 ,12
1/29/2021,14:41:00,Pastries,Cannoli,$6.43 ,18
1/29/2021,9:54:00,Pastries,Danish,$4.24 ,8
1/29/2021,13:54:00,Pastries,Brownies,$4.25 ,7
1/29/2021,18:54:00,Pastries,Eclair,$4.48 ,64
1/29/2021,16:24:00,Pastries,French Roll,$4.62 ,2
1/29/2021,13:40:00,Pastries,Napolean,$5.09 ,8
1/29/2021,15:55:00,Cookies,Oatmeal Raisin,$2.90 ,5
1/29/2021,16:02:00,Cookies,Sugar Cookie,$2.64 ,3
1/29/2021,17:04:00,Cookies,Black & White,$4.24 ,5
1/29/2021,11:40:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
1/29/2021,18:58:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,5
1/29/2021,12:14:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
1/29/2021,9:27:00,Candy & Treats,Local Honey,$6.96 ,2
1/29/2021,9:48:00,Candy & Treats,Popcorn,$3.47 ,3
1/30/2021,18:45:00,Bread,Sourdough,$6.41 ,2
1/30/2021,9:28:00,Bread,Baguette,$4.47 ,2
1/30/2021,10:44:00,Bread,Rye,$6.25 ,2
1/30/2021,12:57:00,Bread,Whole Wheat,$6.41 ,1
1/30/2021,8:02:00,Bread,White,$5.94 ,1
1/30/2021,13:50:00,Cakes,Carrot Cake,$4.67 ,3
1/30/2021,8:18:00,Cakes,Banana Nut Pound,$9.07 ,1
1/30/2021,13:23:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/30/2021,14:09:00,Pastries,Muffin,$9.13 ,9
1/30/2021,11:33:00,Pastries,Cannoli,$6.43 ,17
1/30/2021,14:36:00,Pastries,Danish,$4.24 ,8
1/30/2021,18:50:00,Pastries,Brownies,$4.25 ,9
1/30/2021,10:10:00,Pastries,Eclair,$4.48 ,63
1/30/2021,10:05:00,Pastries,French Roll,$4.62 ,2
1/30/2021,17:55:00,Pastries,Napolean,$5.09 ,7
1/30/2021,14:39:00,Cookies,Oatmeal Raisin,$2.90 ,5
1/30/2021,18:15:00,Cookies,Sugar Cookie,$2.64 ,3
1/30/2021,15:58:00,Cookies,Black & White,$4.24 ,5
1/30/2021,17:09:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
1/30/2021,11:29:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,4
1/30/2021,18:16:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
1/30/2021,15:16:00,Candy & Treats,Local Honey,$6.96 ,2
1/30/2021,18:00:00,Candy & Treats,Popcorn,$3.47 ,4
1/31/2021,15:57:00,Bread,Sourdough,$6.41 ,2
1/31/2021,12:43:00,Bread,Baguette,$4.47 ,2
1/31/2021,16:10:00,Bread,Rye,$6.25 ,2
1/31/2021,9:28:00,Bread,Whole Wheat,$6.41 ,1
1/31/2021,13:37:00,Bread,White,$5.94 ,1
1/31/2021,12:40:00,Cakes,Carrot Cake,$4.67 ,3
1/31/2021,14:44:00,Cakes,Banana Nut Pound,$9.07 ,1
1/31/2021,12:29:00,Cakes,Chocolate Cup Cake,$2.98 ,1
1/31/2021,12:12:00,Pastries,Muffin,$9.13 ,11
1/31/2021,14:54:00,Pastries,Cannoli,$6.43 ,23
1/31/2021,15:06:00,Pastries,Danish,$4.24 ,8
1/31/2021,11:24:00,Pastries,Brownies,$4.25 ,8
1/31/2021,13:36:00,Pastries,Eclair,$4.48 ,58
1/31/2021,12:44:00,Pastries,French Roll,$4.62 ,2
1/31/2021,12:01:00,Pastries,Napolean,$5.09 ,7
1/31/2021,14:17:00,Cookies,Oatmeal Raisin,$2.90 ,5
1/31/2021,8:36:00,Cookies,Sugar Cookie,$2.64 ,3
1/31/2021,8:58:00,Cookies,Black & White,$4.24 ,6
1/31/2021,15:53:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,3
1/31/2021,12:49:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,5
1/31/2021,11:38:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
1/31/2021,13:14:00,Candy & Treats,Local Honey,$6.96 ,2
1/31/2021,11:39:00,Candy & Treats,Popcorn,$3.47 ,3
2/1/2021,12:43:00,Bread,Sourdough,$6.41 ,2
2/1/2021,18:43:00,Bread,Baguette,$4.47 ,2
2/1/2021,10:40:00,Bread,Rye,$6.25 ,3
2/1/2021,9:57:00,Bread,Whole Wheat,$6.41 ,1
2/1/2021,18:41:00,Bread,White,$5.99 ,1
2/1/2021,8:19:00,Cakes,Carrot Cake,$4.70 ,4
2/1/2021,15:02:00,Cakes,Banana Nut Pound,$9.07 ,1
2/1/2021,17:23:00,Cakes,Chocolate Cup Cake,$2.98 ,1
2/1/2021,10:05:00,Pastries,Muffin,$9.13 ,10
2/1/2021,12:20:00,Pastries,Cannoli,$6.43 ,21
2/1/2021,14:11:00,Pastries,Danish,$4.24 ,9
2/1/2021,11:08:00,Pastries,Brownies,$4.25 ,8
2/1/2021,16:56:00,Pastries,Eclair,$4.48 ,52
2/1/2021,13:33:00,Pastries,French Roll,$4.62 ,2
2/1/2021,16:58:00,Pastries,Napolean,$5.09 ,7
2/1/2021,12:53:00,Cookies,Oatmeal Raisin,$2.90 ,6
2/1/2021,10:16:00,Cookies,Sugar Cookie,$2.64 ,4
2/1/2021,15:51:00,Cookies,Black & White,$4.24 ,6
2/1/2021,12:47:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
2/1/2021,13:51:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,5
2/1/2021,9:29:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
2/1/2021,9:09:00,Candy & Treats,Local Honey,$6.96 ,2
2/1/2021,11:55:00,Candy & Treats,Popcorn,$3.47 ,3
2/2/2021,18:46:00,Bread,Sourdough,$6.41 ,2
2/2/2021,18:25:00,Bread,Baguette,$4.47 ,2
2/2/2021,16:23:00,Bread,Rye,$6.25 ,2
2/2/2021,9:50:00,Bread,Whole Wheat,$6.41 ,1
2/2/2021,14:00:00,Bread,White,$5.99 ,1
2/2/2021,12:34:00,Cakes,Carrot Cake,$4.70 ,3
2/2/2021,9:29:00,Cakes,Banana Nut Pound,$9.07 ,1
2/2/2021,13:43:00,Cakes,Chocolate Cup Cake,$2.98 ,1
2/2/2021,18:16:00,Pastries,Muffin,$9.13 ,11
2/2/2021,17:24:00,Pastries,Cannoli,$6.43 ,21
2/2/2021,18:23:00,Pastries,Danish,$4.24 ,8
2/2/2021,9:43:00,Pastries,Brownies,$4.25 ,7
2/2/2021,11:30:00,Pastries,Eclair,$4.48 ,53
2/2/2021,8:39:00,Pastries,French Roll,$4.62 ,2
2/2/2021,16:20:00,Pastries,Napolean,$5.09 ,7
2/2/2021,17:14:00,Cookies,Oatmeal Raisin,$2.90 ,6
2/2/2021,18:04:00,Cookies,Sugar Cookie,$2.65 ,4
2/2/2021,18:52:00,Cookies,Black & White,$4.25 ,6
2/2/2021,15:58:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
2/2/2021,12:41:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,4
2/2/2021,14:07:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
2/2/2021,10:02:00,Candy & Treats,Local Honey,$6.96 ,2
2/2/2021,8:19:00,Candy & Treats,Popcorn,$3.47 ,4
2/3/2021,15:07:00,Bread,Sourdough,$6.41 ,2
2/3/2021,9:15:00,Bread,Baguette,$4.47 ,2
2/3/2021,16:08:00,Bread,Rye,$6.25 ,2
2/3/2021,14:29:00,Bread,Whole Wheat,$6.41 ,1
2/3/2021,13:42:00,Bread,White,$5.99 ,1
2/3/2021,16:26:00,Cakes,Carrot Cake,$4.70 ,3
2/3/2021,17:47:00,Cakes,Banana Nut Pound,$9.07 ,1
2/3/2021,10:56:00,Cakes,Chocolate Cup Cake,$2.98 ,1
2/3/2021,14:41:00,Pastries,Muffin,$9.13 ,11
2/3/2021,9:53:00,Pastries,Cannoli,$6.43 ,20
2/3/2021,15:39:00,Pastries,Danish,$4.24 ,9
2/3/2021,14:17:00,Pastries,Brownies,$4.25 ,9
2/3/2021,8:44:00,Pastries,Eclair,$4.48 ,58
2/3/2021,13:13:00,Pastries,French Roll,$4.62 ,2
2/3/2021,15:28:00,Pastries,Napolean,$5.09 ,7
2/3/2021,11:54:00,Cookies,Oatmeal Raisin,$2.90 ,5
2/3/2021,13:06:00,Cookies,Sugar Cookie,$2.65 ,3
2/3/2021,18:23:00,Cookies,Black & White,$4.25 ,6
2/3/2021,16:57:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
2/3/2021,18:22:00,Biscotti & Scones,Anisette Biscotti,$3.72 ,5
2/3/2021,8:25:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
2/3/2021,12:12:00,Candy & Treats,Local Honey,$6.96 ,3
2/3/2021,9:54:00,Candy & Treats,Popcorn,$3.47 ,3
2/4/2021,15:05:00,Bread,Sourdough,$6.41 ,3
2/4/2021,18:13:00,Bread,Baguette,$4.47 ,3
2/4/2021,18:40:00,Bread,Rye,$6.25 ,2
2/4/2021,17:01:00,Bread,Whole Wheat,$6.41 ,1
2/4/2021,8:50:00,Bread,White,$5.99 ,1
2/4/2021,13:15:00,Cakes,Carrot Cake,$4.70 ,4
2/4/2021,10:50:00,Cakes,Banana Nut Pound,$9.07 ,1
2/4/2021,17:13:00,Cakes,Chocolate Cup Cake,$2.98 ,1
2/4/2021,9:53:00,Pastries,Muffin,$9.13 ,10
2/4/2021,16:13:00,Pastries,Cannoli,$6.43 ,21
2/4/2021,17:13:00,Pastries,Danish,$4.24 ,9
2/4/2021,11:21:00,Pastries,Brownies,$4.25 ,9
2/4/2021,10:50:00,Pastries,Eclair,$4.48 ,63
2/4/2021,17:00:00,Pastries,French Roll,$4.62 ,2
2/4/2021,12:54:00,Pastries,Napolean,$5.09 ,7
2/4/2021,10:08:00,Cookies,Oatmeal Raisin,$2.90 ,5
2/4/2021,16:16:00,Cookies,Sugar Cookie,$2.65 ,4
2/4/2021,10:07:00,Cookies,Black & White,$4.25 ,7
2/4/2021,18:55:00,Biscotti & Scones,Chocolate Chip Scone,$4.35 ,2
2/4/2021,8:08:00,Biscotti & Scones,Anisette Biscotti,$3.73 ,5
2/4/2021,8:22:00,Candy & Treats,Peppermint Chocolate,$4.99 ,4
2/4/2021,11:37:00,Candy & Treats,Local Honey,$6.96 ,2
2/4/2021,13:01:00,Candy & Treats,Popcorn,$3.47 ,3
2/5/2021,10:16:00,Bread,Sourdough,$6.41 ,2
2/5/2021,8:08:00,Bread,Baguette,$4.47 ,2
